Stimulus;Stimulus_tf;Stimulus_tf_sep;target_distractor;GPT2_s;GPT2_s_sep;BPE_split
Als ein Lehrer seine Unterlagen holen wollte, bemerkte er, dass er seine Tasche nicht bei sich hatte. Erschrocken überlegte er, wo er die Tasche hatte stehen lassen. Ihm fiel ein, dass er sich eine Limonade hatte kaufen wollen, aber nicht genügend Kleingeld gehabt hatte. Deswegen war der Lehrer nochmal zurück ins Lehrerzimmer gegangen, um mehr Geld zu holen. Dort war er von einem Kollegen in ein wichtiges Gespräch verwickelt worden, sodass er die Limonade total vergessen hatte. In aller Aufregung über die Limonade hatte er bestimmt auch die Tasche in der Kantine stehen lassen. Zurück in der Kantine unterrichtete der Lehrer die Tasche und dann suchte er seine Tasche.;Als ein Lehrer seine Unterlagen holen wollte, bemerkte er, dass er seine Tasche nicht bei sich hatte. Erschrocken überlegte er, wo er die Tasche hatte stehen lassen. Ihm fiel ein, dass er sich eine Limonade hatte kaufen wollen, aber nicht genügend Kleingeld gehabt hatte. Deswegen war der Lehrer nochmal zurück ins Lehrerzimmer gegangen, um mehr Geld zu holen. Dort war er von einem Kollegen in ein wichtiges Gespräch verwickelt worden, sodass er die Limonade total vergessen hatte. In aller Aufregung über die Limonade hatte er bestimmt auch die Tasche in der Kantine stehen lassen. Zurück in der Kantine unterrichtete der Lehrer die Tasche;Als ein Lehrer seine Unterlagen holen wollte , bemerkte er , dass er seine Tasche nicht bei sich hatte . Erschrocken überlegte er , wo er die Tasche hatte stehen lassen . Ihm fiel ein , dass er sich eine Limonade hatte kaufen wollen , aber nicht genügend Kleingeld gehabt hatte . Deswegen war der Lehrer nochmal zurück ins Lehrerzimmer gegangen , um mehr Geld zu holen . Dort war er von einem Kollegen in ein wichtiges Gespräch verwickelt worden , sodass er die Limonade total vergessen hatte . In aller Aufregung über die Limonade hatte er bestimmt auch die Tasche in der Kantine stehen lassen . Zurück in der Kantine unterrichtete der Lehrer die Tasche;Tasche;11.79903793334961;9.716829299926758;1
Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus tröstete die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus tröstete die Mutter die Bergsteigerin;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf , diese sogleich an einer sehr steilen Bergwand auszuprobieren . Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft , nachdem der Verkäufer der Mutter versichert hatte , dass es ein sehr gutes Modell sei . Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen , den Berg zu erklimmen . Doch leider brach die Spitzhacke durch , nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden . Im Krankenhaus tröstete die Mutter die Bergsteigerin;Bergsteigerin;3.387117352336645;3.5548225939273834;1
Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus tröstete die Mutter die Spitzenhacke und hinterher betrachtete sie die kaputte Spitzhacke.;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus tröstete die Mutter die Spitzenhacke;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf , diese sogleich an einer sehr steilen Bergwand auszuprobieren . Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft , nachdem der Verkäufer der Mutter versichert hatte , dass es ein sehr gutes Modell sei . Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen , den Berg zu erklimmen . Doch leider brach die Spitzhacke durch , nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden . Im Krankenhaus tröstete die Mutter die Spitzenhacke;Spitzenhacke;21.61171578243375;21.67900768481195;1
Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus verließ die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus verließ die Mutter die Bergsteigerin;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf , diese sogleich an einer sehr steilen Bergwand auszuprobieren . Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft , nachdem der Verkäufer der Mutter versichert hatte , dass es ein sehr gutes Modell sei . Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen , den Berg zu erklimmen . Doch leider brach die Spitzhacke durch , nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden . Im Krankenhaus verließ die Mutter die Bergsteigerin;Bergsteigerin;6.284031450748444;6.570899277925491;1
Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus verließ die Mutter die Spitzenhacke und hinterher betrachtete sie die kaputte Spitzhacke.;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus verließ die Mutter die Spitzenhacke;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf , diese sogleich an einer sehr steilen Bergwand auszuprobieren . Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft , nachdem der Verkäufer der Mutter versichert hatte , dass es ein sehr gutes Modell sei . Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen , den Berg zu erklimmen . Doch leider brach die Spitzhacke durch , nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden . Im Krankenhaus verließ die Mutter die Spitzenhacke;Spitzenhacke;21.831145886098966;20.90992704371456;1
Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus stapelte die Mutter die Bergsteigerin und hinterher betrachtete sie die kaputte Spitzhacke.;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus stapelte die Mutter die Bergsteigerin;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf , diese sogleich an einer sehr steilen Bergwand auszuprobieren . Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft , nachdem der Verkäufer der Mutter versichert hatte , dass es ein sehr gutes Modell sei . Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen , den Berg zu erklimmen . Doch leider brach die Spitzhacke durch , nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden . Im Krankenhaus stapelte die Mutter die Bergsteigerin;Bergsteigerin;9.965903520584106;11.444722890853882;1
Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus stapelte die Mutter die Spitzenhacke und hinterher betrachtete sie die kaputte Spitzhacke.;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf, diese sogleich an einer sehr steilen Bergwand auszuprobieren. Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft, nachdem der Verkäufer der Mutter versichert hatte, dass es ein sehr gutes Modell sei. Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen, den Berg zu erklimmen. Doch leider brach die Spitzhacke durch, nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden. Im Krankenhaus stapelte die Mutter die Spitzenhacke;Eine junge Bergsteigerin hatte eine neue Spitzhacke geschenkt bekommen und war nun erpicht darauf , diese sogleich an einer sehr steilen Bergwand auszuprobieren . Ihre Mutter hatte ihr die Spitzhacke erst am Tag zuvor gekauft , nachdem der Verkäufer der Mutter versichert hatte , dass es ein sehr gutes Modell sei . Am Morgen hatte die Mutter ihr viel Erfolg gewünscht und danach war die Bergsteigerin voller Tatendrang aufgebrochen , den Berg zu erklimmen . Doch leider brach die Spitzhacke durch , nachdem die Bergsteigerin schon eine Weile geklettert war und sie musste von der Bergwacht gerettet werden . Im Krankenhaus stapelte die Mutter die Spitzenhacke;Spitzenhacke;19.637983575696126;16.315857672365382;1
Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann umarmte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.;Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann umarmte die Praktikantin den Förster;Ein Förster und eine Praktikantin gingen in den Wald , um Wild zu sehen . Der Förster schlug vor , auf einen Hochsitz zu klettern , da sie dort einen besseren Überblick haben würden . Nach einer Weile entdeckte die Praktikantin einen Hirsch . Der Hirsch war groß und hatte ein mächtiges Geweih . Doch er war sehr weit entfernt , weshalb die Praktikantin enttäuscht sagte , dass sie kaum etwas erkennen könne . Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr , damit sie den Hirsch sehen konnte . Dann umarmte die Praktikantin den Förster;Förster;8.663098335266113;8.942742347717285;1
Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann umarmte die Praktikantin den Hirsch und anschließend bedankte sie sich für das Fernglas.;Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann umarmte die Praktikantin den Hirsch;Ein Förster und eine Praktikantin gingen in den Wald , um Wild zu sehen . Der Förster schlug vor , auf einen Hochsitz zu klettern , da sie dort einen besseren Überblick haben würden . Nach einer Weile entdeckte die Praktikantin einen Hirsch . Der Hirsch war groß und hatte ein mächtiges Geweih . Doch er war sehr weit entfernt , weshalb die Praktikantin enttäuscht sagte , dass sie kaum etwas erkennen könne . Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr , damit sie den Hirsch sehen konnte . Dann umarmte die Praktikantin den Hirsch;Hirsch;0.6018599271774292;0.6214995384216309;1
Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann wechselte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.;Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann wechselte die Praktikantin den Förster;Ein Förster und eine Praktikantin gingen in den Wald , um Wild zu sehen . Der Förster schlug vor , auf einen Hochsitz zu klettern , da sie dort einen besseren Überblick haben würden . Nach einer Weile entdeckte die Praktikantin einen Hirsch . Der Hirsch war groß und hatte ein mächtiges Geweih . Doch er war sehr weit entfernt , weshalb die Praktikantin enttäuscht sagte , dass sie kaum etwas erkennen könne . Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr , damit sie den Hirsch sehen konnte . Dann wechselte die Praktikantin den Förster;Förster;8.798280715942383;8.328658103942871;1
Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann wechselte die Praktikantin den Hirsch und anschließend bedankte sie sich für das Fernglas.;Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann wechselte die Praktikantin den Hirsch;Ein Förster und eine Praktikantin gingen in den Wald , um Wild zu sehen . Der Förster schlug vor , auf einen Hochsitz zu klettern , da sie dort einen besseren Überblick haben würden . Nach einer Weile entdeckte die Praktikantin einen Hirsch . Der Hirsch war groß und hatte ein mächtiges Geweih . Doch er war sehr weit entfernt , weshalb die Praktikantin enttäuscht sagte , dass sie kaum etwas erkennen könne . Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr , damit sie den Hirsch sehen konnte . Dann wechselte die Praktikantin den Hirsch;Hirsch;4.008401870727539;4.437211036682129;1
Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann sammelte die Praktikantin den Förster und anschließend bedankte sie sich für das Fernglas.;Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann sammelte die Praktikantin den Förster;Ein Förster und eine Praktikantin gingen in den Wald , um Wild zu sehen . Der Förster schlug vor , auf einen Hochsitz zu klettern , da sie dort einen besseren Überblick haben würden . Nach einer Weile entdeckte die Praktikantin einen Hirsch . Der Hirsch war groß und hatte ein mächtiges Geweih . Doch er war sehr weit entfernt , weshalb die Praktikantin enttäuscht sagte , dass sie kaum etwas erkennen könne . Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr , damit sie den Hirsch sehen konnte . Dann sammelte die Praktikantin den Förster;Förster;12.964494705200195;12.655580520629883;1
Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann sammelte die Praktikantin den Hirsch und anschließend bedankte sie sich für das Fernglas.;Ein Förster und eine Praktikantin gingen in den Wald, um Wild zu sehen. Der Förster schlug vor, auf einen Hochsitz zu klettern, da sie dort einen besseren Überblick haben würden. Nach einer Weile entdeckte die Praktikantin einen Hirsch. Der Hirsch war groß und hatte ein mächtiges Geweih. Doch er war sehr weit entfernt, weshalb die Praktikantin enttäuscht sagte, dass sie kaum etwas erkennen könne. Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr, damit sie den Hirsch sehen konnte. Dann sammelte die Praktikantin den Hirsch;Ein Förster und eine Praktikantin gingen in den Wald , um Wild zu sehen . Der Förster schlug vor , auf einen Hochsitz zu klettern , da sie dort einen besseren Überblick haben würden . Nach einer Weile entdeckte die Praktikantin einen Hirsch . Der Hirsch war groß und hatte ein mächtiges Geweih . Doch er war sehr weit entfernt , weshalb die Praktikantin enttäuscht sagte , dass sie kaum etwas erkennen könne . Daraufhin holte der Förster ein Fernglas aus seiner Tasche und gab es ihr , damit sie den Hirsch sehen konnte . Dann sammelte die Praktikantin den Hirsch;Hirsch;0.6089675426483154;0.8615511655807495;1
Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende konsultierte der Richter den Staatsanwalt und danach ließ er den ersten Zeugen herein.;Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende konsultierte der Richter den Staatsanwalt;Ein Angeklagter wurde zum Gerichtssaal gebracht , wo der Richter und der Staatsanwalt schon auf ihn warteten . Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag . Nachdem der Richter die Sitzung eröffnet hatte , trug der Staatsanwalt alle Punkte vor , die dem Angeklagten vorgeworfen wurden . Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten . Am Ende konsultierte der Richter den Staatsanwalt;Staatsanwalt;1.8268539905548096;1.92557692527771;1
Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende konsultierte der Richter den Angeklagten und danach ließ er den ersten Zeugen herein.;Ein Angeklagter wurde zum Gerichtssaal gebracht, wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte, trug der Staatsanwalt alle Punkte vor, die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende konsultierte der Richter den Angeklagten;Ein Angeklagter wurde zum Gerichtssaal gebracht , wo der Richter und der Staatsanwalt schon auf ihn warteten . Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag . Nachdem der Richter die Sitzung eröffnet hatte , trug der Staatsanwalt alle Punkte vor , die dem Angeklagten vorgeworfen wurden . Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten . Am Ende konsultierte der Richter den Angeklagten;Angeklagten;2.6032392978668213;2.263990640640259;1
